"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 08- 31","2,103.70","2,064.09","2,105.21","2,054.56","","1.84%"
"2021- 08- 30","2,065.59","2,078.63","2,082.89","2,057.82","","0.32%"
"2021- 08- 27","2,059.07","2,051.80","2,066.09","2,042.27","","0.02%"
"2021- 08- 26","2,058.57","2,077.37","2,084.14","2,055.31","","-0.71%"
"2021- 08- 25","2,073.36","2,075.37","2,085.15","2,060.57","","0.11%"
"2021- 08- 24","2,071.11","2,047.79","2,071.11","2,046.78","","1.94%"
"2021- 08- 23","2,031.74","2,029.48","2,045.28","2,016.44","","1.06%"
"2021- 08- 20","2,010.43","2,037.51","2,046.78","2,002.15","","-0.98%"
"2021- 08- 19","2,030.24","2,055.81","2,069.10","2,029.48","","-1.99%"
"2021- 08- 18","2,071.36","2,062.33","2,082.64","2,051.05","","0.32%"
"2021- 08- 17","2,064.84","2,086.15","2,092.92","2,058.07","","-1.05%"
"2021- 08- 13","2,086.65","2,117.99","2,117.99","2,077.12","","-1.71%"
"2021- 08- 12","2,123.01","2,130.03","2,133.79","2,114.73","","-0.39%"
"2021- 08- 11","2,131.28","2,141.31","2,150.59","2,128.53","","-0.93%"
"2021- 08- 10","2,151.34","2,170.90","2,170.90","2,142.57","","-0.69%"
"2021- 08- 09","2,166.39","2,163.63","2,172.66","2,156.11","","-0.36%"
"2021- 08- 06","2,174.16","2,180.93","2,189.45","2,168.89","","-0.38%"
"2021- 08- 05","2,182.43","2,187.45","2,196.98","2,180.43","","-0.23%"
"2021- 08- 04","2,187.45","2,163.13","2,190.96","2,159.12","","1.37%"
"2021- 08- 03","2,157.86","2,134.54","2,158.36","2,134.54","","0.90%"
"2021- 08- 02","2,138.55","2,140.31","2,141.31","2,122.51","","0.48%"
"2021- 07- 30","2,128.27","2,142.82","2,146.33","2,125.27","","-1.16%"
"2021- 07- 29","2,153.35","2,157.86","2,162.37","2,147.08","","0.17%"
"2021- 07- 28","2,149.59","2,141.31","2,155.35","2,134.04","","0.12%"
"2021- 07- 27","2,147.08","2,154.10","2,161.62","2,145.32","","0.03%"
"2021- 07- 26","2,146.33","2,168.89","2,168.89","2,140.81","","-0.81%"
"2021- 07- 23","2,163.88","2,164.88","2,171.15","2,158.11","","0.00%"
"2021- 07- 22","2,163.88","2,148.33","2,165.38","2,148.33","","1.37%"
"2021- 07- 21","2,134.54","2,158.36","2,158.61","2,131.78","","-0.67%"
"2021- 07- 20","2,148.83","2,136.30","2,148.83","2,134.29","","-0.19%"
"2021- 07- 19","2,152.85","2,156.36","2,159.12","2,147.58","","-1.11%"
"2021- 07- 16","2,176.92","2,177.67","2,180.43","2,168.89","","-0.49%"
"2021- 07- 15","2,187.70","2,178.67","2,188.95","2,171.40","","0.60%"
"2021- 07- 14","2,174.66","2,170.15","2,175.66","2,163.13","","-0.22%"
"2021- 07- 13","2,179.43","2,172.15","2,180.93","2,172.15","","0.72%"
"2021- 07- 12","2,163.88","2,153.60","2,163.88","2,153.35","","1.23%"
"2021- 07- 09","2,137.55","2,146.08","2,154.10","2,122.01","","-1.07%"
"2021- 07- 08","2,160.62","2,192.21","2,197.23","2,160.62","","-1.28%"
"2021- 07- 07","2,188.70","2,195.47","2,195.97","2,183.19","","-0.61%"
"2021- 07- 06","2,202.24","2,199.73","2,209.26","2,199.23","","0.21%"
"2021- 07- 05","2,197.73","2,191.96","2,199.23","2,188.70","","0.59%"
"2021- 07- 02","2,184.94","2,182.94","2,194.22","2,181.68","","-0.05%"
"2021- 07- 01","2,185.94","2,199.99","2,199.99","2,182.43","","-0.67%"
"2021- 06- 30","2,200.74","2,196.98","2,206.25","2,195.97","","0.41%"
"2021- 06- 29","2,191.71","2,203.75","2,204.50","2,185.94","","-0.41%"
"2021- 06- 28","2,200.74","2,206.50","2,209.51","2,196.22","","-0.19%"
"2021- 06- 25","2,205.00","2,202.99","2,215.53","2,200.24","","0.46%"
"2021- 06- 24","2,194.97","2,189.20","2,199.23","2,188.20","","0.42%"
"2021- 06- 23","2,185.69","2,179.93","2,188.20","2,175.16","","0.57%"
"2021- 06- 22","2,173.41","2,169.65","2,176.17","2,166.64","","0.71%"
"2021- 06- 21","2,158.11","2,157.11","2,165.38","2,147.58","","-0.96%"
"2021- 06- 18","2,178.92","2,177.67","2,184.94","2,173.16","","0.38%"
"2021- 06- 17","2,170.65","2,174.66","2,177.17","2,164.38","","-0.76%"
"2021- 06- 16","2,187.20","2,171.65","2,189.45","2,170.15","","0.62%"
"2021- 06- 15","2,173.66","2,168.39","2,175.91","2,164.88","","0.27%"
"2021- 06- 14","2,167.89","2,169.40","2,170.40","2,159.12","","0.06%"
"2021- 06- 11","2,166.64","2,159.37","2,171.90","2,156.86","","0.75%"
"2021- 06- 10","2,150.59","2,144.88","2,158.00","2,141.03","","0.32%"
"2021- 06- 09","2,143.80","2,162.99","2,165.40","2,143.22","","-1.09%"
"2021- 06- 08","2,167.52","2,170.58","2,178.88","2,164.77","","-0.18%"
"2021- 06- 07","2,171.46","2,177.82","2,182.92","2,157.12","","0.27%"
"2021- 06- 04","2,165.70","2,164.20","2,169.45","2,150.42","","-0.23%"
"2021- 06- 03","2,170.71","2,158.69","2,182.22","2,156.93","","0.92%"
"2021- 06- 02","2,150.92","2,156.43","2,167.45","2,150.17","","-0.14%"
"2021- 06- 01","2,153.93","2,142.66","2,165.70","2,138.66","","0.56%"
"2021- 05- 31","2,141.91","2,138.40","2,143.16","2,124.88","","0.32%"
"2021- 05- 28","2,135.15","2,127.14","2,141.91","2,121.63","","0.89%"
"2021- 05- 27","2,116.37","2,122.38","2,124.88","2,102.10","","-0.19%"
"2021- 05- 26","2,120.38","2,127.89","2,133.90","2,116.37","","-0.36%"
"2021- 05- 25","2,128.14","2,114.62","2,128.14","2,110.11","","1.26%"
"2021- 05- 24","2,101.60","2,108.11","2,116.87","2,099.34","","-0.46%"
"2021- 05- 21","2,111.36","2,123.63","2,142.16","2,106.60","","0.05%"
"2021- 05- 20","2,110.36","2,100.84","2,116.87","2,097.59","","-0.35%"
"2021- 05- 18","2,117.87","2,102.35","2,122.38","2,100.59","","1.15%"
"2021- 05- 17","2,093.83","2,114.37","2,115.12","2,081.81","","-0.42%"
"2021- 05- 14","2,102.60","2,089.58","2,110.36","2,088.83","","1.14%"
"2021- 05- 13","2,078.81","2,078.31","2,104.85","2,074.55","","-1.28%"
"2021- 05- 12","2,105.85","2,143.66","2,144.66","2,093.08","","-1.72%"
"2021- 05- 11","2,142.66","2,167.45","2,170.46","2,135.40","","-1.86%"
"2021- 05- 10","2,183.23","2,158.19","2,187.98","2,152.68","","1.60%"
"2021- 05- 07","2,148.92","2,133.40","2,152.68","2,131.89","","0.86%"
"2021- 05- 06","2,130.64","2,108.61","2,134.15","2,107.36","","0.53%"
"2021- 05- 04","2,119.37","2,104.35","2,119.37","2,096.34","","0.82%"
"2021- 05- 03","2,102.10","2,110.61","2,131.89","2,098.84","","-0.56%"
"2021- 04- 30","2,113.87","2,124.38","2,132.65","2,106.35","","-0.78%"
"2021- 04- 29","2,130.39","2,143.66","2,150.92","2,125.38","","-0.26%"
"2021- 04- 28","2,135.90","2,159.19","2,159.19","2,132.14","","-1.18%"
"2021- 04- 27","2,161.44","2,160.44","2,162.69","2,150.17","","0.12%"
"2021- 04- 26","2,158.94","2,144.92","2,158.94","2,140.91","","0.98%"
"2021- 04- 23","2,137.90","2,124.88","2,144.16","2,111.86","","-0.09%"
"2021- 04- 22","2,139.91","2,141.91","2,150.92","2,133.65","","0.39%"
"2021- 04- 21","2,131.64","2,159.94","2,160.44","2,125.88","","-1.74%"
"2021- 04- 20","2,169.45","2,155.43","2,175.71","2,155.18","","0.46%"
"2021- 04- 19","2,159.44","2,158.69","2,172.71","2,153.18","","0.02%"
"2021- 04- 16","2,158.94","2,166.95","2,169.45","2,152.68","","-0.07%"
"2021- 04- 15","2,160.44","2,154.93","2,174.46","2,153.68","","0.08%"
"2021- 04- 14","2,158.69","2,148.92","2,162.44","2,140.66","","0.74%"
"2021- 04- 13","2,142.91","2,120.88","2,151.43","2,118.62","","1.04%"
"2021- 04- 12","2,120.88","2,126.14","2,128.89","2,113.62","","0.06%"
"2021- 04- 09","2,119.62","2,132.40","2,140.66","2,113.62","","-0.29%"
"2021- 04- 08","2,125.88","2,129.39","2,135.40","2,120.38","","-0.24%"
"2021- 04- 07","2,130.89","2,132.65","2,140.91","2,124.88","","0.11%"
"2021- 04- 06","2,128.64","2,139.41","2,139.41","2,116.37","","0.24%"
"2021- 04- 05","2,123.63","2,128.14","2,131.64","2,112.36","","0.11%"
"2021- 04- 02","2,121.38","2,114.87","2,128.14","2,113.36","","1.05%"
"2021- 04- 01","2,099.34","2,093.33","2,101.35","2,084.07","","1.10%"
"2021- 03- 31","2,076.56","2,087.82","2,103.35","2,076.31","","-0.22%"
"2021- 03- 30","2,081.06","2,066.04","2,091.08","2,064.79","","0.91%"
"2021- 03- 29","2,062.28","2,069.04","2,070.80","2,050.51","","-0.04%"
"2021- 03- 26","2,063.03","2,051.27","2,065.54","2,046.01","","0.94%"
"2021- 03- 25","2,043.75","2,029.23","2,057.28","2,027.98","","0.27%"
"2021- 03- 24","2,038.25","2,028.98","2,043.00","2,017.46","","-0.28%"
"2021- 03- 23","2,044.00","2,076.81","2,080.56","2,041.25","","-1.03%"
"2021- 03- 22","2,065.29","2,069.80","2,071.80","2,047.51","","0.40%"
"2021- 03- 19","2,057.03","2,054.52","2,071.30","2,049.76","","-1.49%"
"2021- 03- 18","2,088.07","2,086.07","2,104.10","2,082.57","","1.01%"
"2021- 03- 17","2,067.29","2,085.32","2,086.07","2,053.52","","-1.01%"
"2021- 03- 16","2,088.32","2,076.81","2,089.58","2,072.05","","1.09%"
"2021- 03- 15","2,065.79","2,081.06","2,084.32","2,064.54","","-0.64%"
"2021- 03- 12","2,079.06","2,076.56","2,089.83","2,069.80","","0.94%"
"2021- 03- 11","2,059.78","2,024.81","2,066.10","2,023.76","","2.13%"
"2021- 03- 10","2,016.77","2,055.33","2,055.85","2,010.64","","-0.28%"
"2021- 03- 09","2,022.46","2,040.72","2,043.97","1,994.93","","-0.92%"
"2021- 03- 08","2,041.14","2,077.03","2,079.13","2,036.30","","-0.85%"
"2021- 03- 05","2,058.71","2,040.46","2,067.46","2,027.71","","-0.39%"
"2021- 03- 04","2,066.71","2,070.21","2,087.96","2,055.21","","-1.44%"
"2021- 03- 03","2,096.96","2,069.71","2,099.96","2,061.96","","1.06%"
"2021- 03- 02","2,074.96","2,098.96","2,111.71","2,057.46","","1.23%"
"2021- 02- 26","2,049.71","2,061.71","2,064.46","2,031.21","","-3.07%"
"2021- 02- 25","2,114.71","2,070.46","2,114.71","2,063.21","","3.83%"
"2021- 02- 24","2,036.71","2,079.21","2,098.96","2,031.96","","-2.15%"
"2021- 02- 23","2,081.46","2,065.71","2,095.96","2,051.46","","-0.14%"
"2021- 02- 22","2,084.46","2,122.46","2,128.21","2,078.96","","-1.08%"
"2021- 02- 19","2,107.21","2,086.71","2,107.21","2,050.46","","0.98%"
"2021- 02- 18","2,086.71","2,111.46","2,121.21","2,083.46","","-1.44%"
"2021- 02- 17","2,117.21","2,127.46","2,128.46","2,101.21","","-1.06%"
"2021- 02- 16","2,139.96","2,137.71","2,160.46","2,130.46","","0.34%"
"2021- 02- 15","2,132.71","2,134.21","2,142.21","2,123.71","","1.26%"
"2021- 02- 10","2,106.21","2,095.96","2,106.96","2,071.46","","0.99%"
"2021- 02- 09","2,085.46","2,106.21","2,123.71","2,084.46","","-0.33%"
"2021- 02- 08","2,092.46","2,112.71","2,121.21","2,089.96","","-0.95%"
"2021- 02- 05","2,112.46","2,100.46","2,117.46","2,085.71","","1.31%"
"2021- 02- 04","2,085.21","2,116.46","2,118.21","2,071.71","","-1.94%"
"2021- 02- 03","2,126.46","2,121.71","2,136.96","2,095.96","","0.76%"
"2021- 02- 02","2,110.46","2,099.21","2,137.46","2,083.71","","1.64%"
"2021- 02- 01","2,076.46","2,019.71","2,076.46","2,002.21","","2.68%"
"2021- 01- 29","2,022.21","2,098.96","2,098.96","2,012.71","","-2.32%"
"2021- 01- 28","2,070.21","2,060.96","2,100.21","2,058.46","","-2.10%"
"2021- 01- 27","2,114.71","2,138.71","2,161.46","2,109.71","","-0.46%"
"2021- 01- 26","2,124.46","2,176.71","2,180.71","2,113.46","","-2.68%"
"2021- 01- 25","2,182.96","2,139.96","2,187.21","2,133.96","","2.31%"
"2021- 01- 22","2,133.71","2,157.71","2,167.21","2,130.46","","-0.69%"
"2021- 01- 21","2,148.46","2,133.46","2,150.71","2,121.46","","1.44%"
"2021- 01- 20","2,117.96","2,143.71","2,146.21","2,093.46","","0.25%"
"2021- 01- 19","2,112.71","2,059.96","2,118.96","2,050.21","","3.29%"
"2021- 01- 18","2,045.46","2,077.96","2,095.71","2,043.71","","-2.46%"
"2021- 01- 15","2,096.96","2,164.21","2,180.21","2,096.71","","-2.50%"
"2021- 01- 14","2,150.71","2,136.71","2,155.96","2,133.21","","0.33%"
"2021- 01- 13","2,143.71","2,135.96","2,165.71","2,122.21","","0.25%"
"2021- 01- 12","2,138.46","2,140.21","2,156.46","2,076.46","","-1.12%"
"2021- 01- 11","2,162.71","2,171.21","2,240.21","2,117.96","","0.51%"
"2021- 01- 08","2,151.71","2,084.96","2,160.96","2,077.71","","4.50%"
"2021- 01- 07","2,058.96","2,034.21","2,073.96","2,030.71","","2.08%"
"2021- 01- 06","2,016.96","2,035.21","2,055.46","2,001.46","","-0.53%"
"2021- 01- 05","2,027.71","1,985.71","2,031.21","1,981.71","","1.24%"
"2021- 01- 04","2,002.96","1,946.46","2,002.96","1,940.96","","2.94%"
"2020- 12- 30","1,945.71","1,896.46","1,952.21","1,892.21","","2.15%"
"2020- 12- 29","1,904.71","1,894.46","1,908.71","1,880.71","","1.28%"
"2020- 12- 28","1,880.71","1,878.46","1,891.96","1,866.96","","0.55%"
"2020- 12- 24","1,870.46","1,832.21","1,871.71","1,832.21","","2.31%"
"2020- 12- 23","1,828.21","1,810.97","1,829.71","1,794.72","","1.36%"
"2020- 12- 22","1,803.72","1,824.21","1,829.46","1,801.47","","-1.53%"
"2020- 12- 21","1,831.71","1,833.96","1,834.21","1,809.47","","0.01%"
"2020- 12- 18","1,831.46","1,835.21","1,838.46","1,825.71","","-0.15%"
"2020- 12- 17","1,834.21","1,833.96","1,835.71","1,812.47","","-0.12%"
"2020- 12- 16","1,836.46","1,840.96","1,845.21","1,828.21","","0.55%"
"2020- 12- 15","1,826.46","1,828.96","1,830.96","1,806.47","","0.00%"
"2020- 12- 14","1,826.46","1,839.21","1,844.71","1,824.71","","-0.64%"
"2020- 12- 11","1,838.21","1,831.96","1,843.96","1,829.21","","1.13%"
"2020- 12- 10","1,817.71","1,810.94","1,833.73","1,801.38","","-0.71%"
"2020- 12- 09","1,830.74","1,800.82","1,833.20","1,800.70","","2.13%"
"2020- 12- 08","1,792.56","1,818.41","1,820.99","1,791.57","","-1.76%"
"2020- 12- 07","1,824.72","1,828.74","1,830.54","1,800.69","","0.48%"
"2020- 12- 04","1,816.07","1,787.70","1,822.97","1,787.70","","1.88%"
"2020- 12- 03","1,782.52","1,774.87","1,783.01","1,766.98","","0.71%"
"2020- 12- 02","1,769.94","1,745.52","1,771.17","1,744.53","","1.80%"
"2020- 12- 01","1,738.61","1,721.84","1,743.30","1,721.84","","1.48%"
"2020- 11- 30","1,713.20","1,749.71","1,751.19","1,710.98","","-1.53%"
"2020- 11- 27","1,739.84","1,734.91","1,741.08","1,728.99","","0.20%"
"2020- 11- 26","1,736.39","1,718.63","1,736.64","1,712.46","","1.11%"
"2020- 11- 25","1,717.39","1,738.86","1,744.78","1,708.76","","-0.54%"
"2020- 11- 24","1,726.77","1,725.29","1,738.12","1,719.12","","0.43%"
"2020- 11- 23","1,719.37","1,683.35","1,720.35","1,680.89","","2.41%"
"2020- 11- 20","1,678.91","1,674.23","1,685.57","1,670.53","","0.01%"
"2020- 11- 19","1,678.67","1,669.29","1,678.91","1,664.85","","0.09%"
"2020- 11- 18","1,677.19","1,681.38","1,686.07","1,672.01","","-0.09%"
"2020- 11- 17","1,678.67","1,680.39","1,689.03","1,673.73","","0.04%"
"2020- 11- 16","1,677.93","1,653.26","1,683.11","1,652.76","","2.10%"
"2020- 11- 13","1,643.39","1,623.66","1,643.88","1,619.71","","1.06%"
"2020- 11- 12","1,626.12","1,629.58","1,635.74","1,621.19","","-0.50%"
"2020- 11- 11","1,634.26","1,613.30","1,635.99","1,613.30","","1.56%"
"2020- 11- 10","1,609.10","1,611.82","1,613.05","1,596.27","","0.12%"
"2020- 11- 09","1,607.13","1,603.67","1,619.71","1,602.19","","1.21%"
"2020- 11- 06","1,587.89","1,590.85","1,599.48","1,583.20","","0.30%"
"2020- 11- 05","1,583.20","1,556.56","1,584.68","1,555.57","","2.26%"
"2020- 11- 04","1,548.17","1,548.91","1,557.30","1,536.33","","0.54%"
"2020- 11- 03","1,539.78","1,518.82","1,540.77","1,517.34","","2.13%"
"2020- 11- 02","1,507.72","1,491.19","1,509.69","1,487.73","","1.26%"
"2020- 10- 30","1,488.97","1,520.54","1,520.54","1,485.51","","-2.39%"
"2020- 10- 29","1,525.48","1,524.00","1,530.16","1,509.94","","-1.25%"
"2020- 10- 28","1,544.72","1,531.15","1,546.44","1,525.72","","0.64%"
"2020- 10- 27","1,534.85","1,537.56","1,547.92","1,532.63","","-0.86%"
"2020- 10- 26","1,548.17","1,561.00","1,562.97","1,547.92","","-0.48%"
"2020- 10- 23","1,555.57","1,553.85","1,558.29","1,540.77","","0.51%"
"2020- 10- 22","1,547.68","1,547.68","1,550.14","1,537.56","","-0.76%"
"2020- 10- 21","1,559.52","1,554.59","1,562.23","1,550.39","","0.35%"
"2020- 10- 20","1,554.09","1,536.58","1,554.34","1,529.42","","0.82%"
"2020- 10- 19","1,541.51","1,548.17","1,554.34","1,540.28","","0.10%"
"2020- 10- 16","1,540.03","1,550.14","1,554.34","1,527.94","","-0.37%"
"2020- 10- 15","1,545.70","1,556.07","1,558.04","1,540.28","","-0.89%"
"2020- 10- 14","1,559.52","1,576.29","1,577.28","1,555.82","","-0.85%"
"2020- 10- 13","1,572.84","1,583.69","1,584.68","1,562.73","","-0.16%"
"2020- 10- 12","1,575.31","1,573.33","1,579.01","1,568.15","","0.41%"
"2020- 10- 08","1,568.89","1,579.50","1,579.75","1,561.74","","0.09%"
"2020- 10- 07","1,567.41","1,539.78","1,567.41","1,538.55","","1.05%"
"2020- 10- 06","1,551.13","1,555.57","1,561.25","1,545.46","","0.16%"
"2020- 10- 05","1,548.66","1,529.67","1,552.61","1,526.46","","1.27%"
"2020- 09- 29","1,529.18","1,530.16","1,536.33","1,522.76","","0.75%"
"2020- 09- 28","1,517.83","1,508.70","1,520.30","1,502.29","","1.40%"
"2020- 09- 25","1,496.86","1,500.81","1,501.55","1,487.49","","0.65%"
"2020- 09- 24","1,487.24","1,499.82","1,508.46","1,485.76","","-2.54%"
"2020- 09- 23","1,525.97","1,529.92","1,530.41","1,492.91","","0.60%"
"2020- 09- 22","1,516.84","1,552.61","1,554.83","1,510.68","","-2.54%"
"2020- 09- 21","1,556.31","1,566.18","1,579.99","1,550.39","","-0.94%"
"2020- 09- 18","1,571.11","1,569.63","1,572.35","1,558.04","","0.54%"
"2020- 09- 17","1,562.73","1,581.72","1,584.43","1,559.77","","-1.40%"
"2020- 09- 16","1,584.93","1,587.89","1,595.78","1,583.45","","-0.28%"
"2020- 09- 15","1,589.37","1,582.21","1,592.33","1,577.03","","0.67%"
"2020- 09- 14","1,578.76","1,571.36","1,581.23","1,568.15","","1.35%"
"2020- 09- 11","1,557.79","1,552.12","1,560.26","1,540.52","","0.06%"
"2020- 09- 10","1,556.81","1,557.47","1,563.90","1,552.91","","1.23%"
"2020- 09- 09","1,537.88","1,544.21","1,554.12","1,537.88","","-1.60%"
"2020- 09- 08","1,562.95","1,555.08","1,563.60","1,549.33","","1.20%"
"2020- 09- 07","1,544.38","1,534.60","1,545.92","1,529.48","","0.79%"
"2020- 09- 04","1,532.32","1,518.04","1,538.48","1,517.54","","-1.54%"
"2020- 09- 03","1,556.21","1,549.07","1,563.36","1,548.09","","1.33%"
"2020- 09- 02","1,535.77","1,534.05","1,541.19","1,519.27","","0.42%"
"2020- 09- 01","1,529.37","1,520.50","1,531.83","1,514.59","","1.22%"
"2020- 08- 31","1,510.89","1,553.75","1,557.45","1,510.89","","-2.00%"
"2020- 08- 28","1,541.68","1,544.64","1,556.71","1,530.60","","0.69%"
"2020- 08- 27","1,531.09","1,549.07","1,551.29","1,530.60","","-1.02%"
"2020- 08- 26","1,546.85","1,542.91","1,551.53","1,525.67","","-0.08%"
"2020- 08- 25","1,548.09","1,537.99","1,548.09","1,529.12","","1.14%"
"2020- 08- 24","1,530.60","1,513.60","1,530.60","1,495.87","","1.22%"
"2020- 08- 21","1,512.12","1,507.69","1,526.66","1,493.40","","1.82%"
"2020- 08- 20","1,485.03","1,530.35","1,539.96","1,483.30","","-3.83%"
"2020- 08- 19","1,544.14","1,555.47","1,561.14","1,543.41","","0.13%"
"2020- 08- 18","1,542.17","1,576.17","1,585.03","1,535.52","","-1.79%"
"2020- 08- 14","1,570.25","1,584.79","1,589.22","1,558.68","","-1.35%"
"2020- 08- 13","1,591.68","1,606.22","1,606.95","1,572.72","","0.19%"
"2020- 08- 12","1,588.73","1,575.67","1,592.67","1,563.60","","0.53%"
"2020- 08- 11","1,580.35","1,562.86","1,589.96","1,562.86","","1.21%"
"2020- 08- 10","1,561.39","1,537.25","1,563.60","1,534.29","","1.55%"
"2020- 08- 07","1,537.49","1,537.49","1,546.61","1,524.69","","0.18%"
"2020- 08- 06","1,534.78","1,513.60","1,540.70","1,513.60","","1.58%"
"2020- 08- 05","1,510.89","1,495.37","1,510.89","1,490.45","","1.22%"
"2020- 08- 04","1,492.66","1,486.26","1,497.34","1,484.78","","1.27%"
"2020- 08- 03","1,473.94","1,473.70","1,478.62","1,464.58","","-0.05%"
"2020- 07- 31","1,474.68","1,496.36","1,498.33","1,471.97","","-0.81%"
"2020- 07- 30","1,486.75","1,490.69","1,497.59","1,485.52","","0.20%"
"2020- 07- 29","1,483.80","1,477.15","1,493.90","1,475.18","","0.67%"
"2020- 07- 28","1,473.94","1,459.41","1,484.54","1,459.41","","1.75%"
"2020- 07- 27","1,448.57","1,433.06","1,454.24","1,433.06","","1.29%"
"2020- 07- 24","1,430.10","1,426.90","1,441.19","1,425.91","","-0.58%"
"2020- 07- 23","1,438.48","1,446.36","1,446.36","1,429.61","","-0.78%"
"2020- 07- 22","1,449.81","1,452.27","1,459.17","1,446.11","","-0.25%"
"2020- 07- 21","1,453.50","1,448.82","1,459.66","1,444.63","","1.43%"
"2020- 07- 20","1,433.06","1,441.92","1,442.17","1,423.20","","-0.33%"
"2020- 07- 17","1,437.74","1,429.12","1,438.72","1,429.12","","0.92%"
"2020- 07- 16","1,424.68","1,439.95","1,441.92","1,421.23","","-1.15%"
"2020- 07- 15","1,441.19","1,444.39","1,451.53","1,433.80","","1.11%"
"2020- 07- 14","1,425.42","1,420.25","1,428.13","1,412.86","","-0.16%"
"2020- 07- 13","1,427.64","1,416.80","1,430.35","1,411.38","","1.85%"
"2020- 07- 10","1,401.77","1,418.77","1,419.76","1,395.62","","-1.20%"
"2020- 07- 09","1,418.77","1,416.55","1,426.90","1,414.58","","0.65%"
"2020- 07- 08","1,409.66","1,415.81","1,420.49","1,405.47","","-0.47%"
"2020- 07- 07","1,416.31","1,439.95","1,442.42","1,412.12","","-1.10%"
"2020- 07- 06","1,432.07","1,410.89","1,434.53","1,409.41","","1.47%"
"2020- 07- 03","1,411.38","1,404.24","1,411.38","1,394.63","","1.09%"
"2020- 07- 02","1,396.11","1,384.04","1,397.09","1,381.82","","1.27%"
"2020- 07- 01","1,378.62","1,389.46","1,395.12","1,375.42","","-0.34%"
"2020- 06- 30","1,383.30","1,386.50","1,395.37","1,377.39","","0.95%"
"2020- 06- 29","1,370.25","1,370.74","1,384.04","1,360.89","","-1.24%"
"2020- 06- 26","1,387.49","1,382.81","1,395.37","1,373.94","","1.33%"
"2020- 06- 25","1,369.26","1,386.26","1,394.88","1,366.06","","-2.81%"
"2020- 06- 24","1,408.92","1,393.40","1,415.57","1,390.20","","1.60%"
"2020- 06- 23","1,386.75","1,395.37","1,403.75","1,370.25","","0.57%"
"2020- 06- 22","1,378.87","1,378.62","1,392.41","1,375.67","","-0.81%"
"2020- 06- 19","1,390.20","1,397.59","1,397.83","1,366.55","","0.20%"
"2020- 06- 18","1,387.49","1,380.84","1,390.69","1,373.45","","-0.07%"
"2020- 06- 17","1,388.47","1,385.52","1,398.57","1,365.57","","0.73%"
"2020- 06- 16","1,378.37","1,351.77","1,393.89","1,343.15","","5.58%"
"2020- 06- 15","1,305.47","1,363.35","1,376.40","1,305.47","","-4.81%"
"2020- 06- 12","1,371.48","1,364.09","1,386.01","1,357.19","","-2.76%"
"2020- 06- 11","1,410.40","1,423.47","1,434.76","1,395.55","","-1.55%"
"2020- 06- 10","1,432.54","1,431.58","1,439.67","1,423.99","","0.20%"
"2020- 06- 09","1,429.62","1,442.97","1,448.89","1,415.05","","0.02%"
"2020- 06- 08","1,429.35","1,454.17","1,454.36","1,423.47","","-0.22%"
"2020- 06- 05","1,432.55","1,407.24","1,432.55","1,399.14","","1.80%"
"2020- 06- 04","1,407.24","1,430.09","1,438.69","1,402.33","","0.05%"
"2020- 06- 03","1,406.51","1,370.39","1,414.37","1,370.39","","3.79%"
"2020- 06- 02","1,355.16","1,339.68","1,357.86","1,338.21","","1.03%"
"2020- 06- 01","1,341.40","1,320.03","1,343.12","1,318.80","","2.25%"
"2020- 05- 29","1,311.92","1,310.94","1,323.96","1,302.59","","-0.48%"
"2020- 05- 28","1,318.31","1,325.19","1,331.82","1,302.09","","0.45%"
"2020- 05- 27","1,312.41","1,307.25","1,320.77","1,304.55","","0.17%"
"2020- 05- 26","1,310.20","1,292.02","1,313.15","1,291.04","","1.39%"
"2020- 05- 25","1,292.27","1,280.47","1,292.27","1,270.40","","1.62%"
"2020- 05- 22","1,271.63","1,294.97","1,296.20","1,267.21","","-1.80%"
"2020- 05- 21","1,294.97","1,296.44","1,299.39","1,291.04","","0.53%"
"2020- 05- 20","1,288.09","1,280.97","1,293.00","1,280.97","","0.08%"
"2020- 05- 19","1,287.11","1,282.19","1,289.32","1,277.28","","2.34%"
"2020- 05- 18","1,257.63","1,250.75","1,257.63","1,240.67","","0.93%"
"2020- 05- 15","1,246.08","1,250.75","1,251.73","1,235.52","","0.50%"
"2020- 05- 14","1,239.94","1,242.39","1,246.82","1,234.53","","-1.29%"
"2020- 05- 13","1,256.15","1,225.44","1,256.64","1,225.20","","1.13%"
"2020- 05- 12","1,242.15","1,250.99","1,252.47","1,229.86","","-0.57%"
"2020- 05- 11","1,249.27","1,262.54","1,269.42","1,248.29","","-0.84%"
"2020- 05- 08","1,259.84","1,258.12","1,267.45","1,256.64","","1.12%"
"2020- 05- 07","1,245.83","1,244.36","1,256.15","1,240.92","","-0.65%"
"2020- 05- 06","1,253.94","1,243.62","1,253.94","1,230.85","","2.24%"
"2020- 05- 04","1,226.43","1,237.73","1,243.62","1,225.20","","-3.29%"
"2020- 04- 29","1,268.19","1,258.12","1,274.82","1,255.17","","0.82%"
"2020- 04- 28","1,257.87","1,252.96","1,260.82","1,241.17","","0.57%"
"2020- 04- 27","1,250.75","1,228.39","1,255.66","1,226.67","","2.25%"
"2020- 04- 24","1,223.23","1,235.02","1,237.97","1,218.32","","-2.05%"
"2020- 04- 23","1,248.78","1,237.24","1,250.01","1,230.11","","1.36%"
