"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 01- 04","18.87","19.00","19.65","18.55","62.26K","0.06%"
"2022- 01- 03","18.86","19.60","19.81","18.75","59.44K","-4.15%"
"2021- 12- 31","19.67","19.75","20.20","19.50","34.72K","-1.35%"
"2021- 12- 30","19.94","19.95","20.15","19.40","43.40K","-0.32%"
"2021- 12- 29","20.01","20.50","20.70","19.75","48.72K","-2.55%"
"2021- 12- 28","20.53","21.05","21.28","20.45","56.01K","-2.26%"
"2021- 12- 27","21.01","21.70","21.90","20.90","49.75K","-2.99%"
"2021- 12- 23","21.65","21.80","21.95","21.30","47.71K","3.95%"
"2021- 12- 22","20.83","21.20","21.75","20.70","0.79K","-1.15%"
"2021- 12- 21","21.07","21.07","21.07","21.07","","-7.61%"
"2021- 12- 20","22.81","21.05","25.75","21.00","96.95K","8.26%"
"2021- 12- 17","21.07","20.20","22.46","20.00","90.42K","3.17%"
"2021- 12- 16","20.42","19.20","21.25","18.35","103.79K","7.06%"
"2021- 12- 15","19.08","21.55","22.55","19.00","85.47K","-10.38%"
"2021- 12- 14","21.29","20.50","22.60","20.09","83.08K","3.41%"
"2021- 12- 13","20.58","19.90","21.25","19.35","76.69K","3.97%"
"2021- 12- 10","19.80","21.60","21.85","19.75","74.29K","-8.21%"
"2021- 12- 09","21.57","20.85","22.25","20.45","82.12K","3.56%"
"2021- 12- 08","20.83","22.40","23.10","20.65","73.43K","-7.62%"
"2021- 12- 07","22.54","25.85","25.85","22.15","107.04K","-12.80%"
"2021- 12- 06","25.85","28.70","28.85","25.70","110.96K","-10.02%"
"2021- 12- 03","28.73","25.80","31.50","25.35","197.28K","10.76%"
"2021- 12- 02","25.94","25.94","25.94","25.94","","-6.80%"
"2021- 12- 01","27.83","25.10","27.95","22.59","151.90K","8.35%"
"2021- 11- 30","25.69","22.45","25.80","22.01","176.45K","15.68%"
"2021- 11- 29","22.20","25.75","25.80","21.40","157.37K","-16.34%"
"2021- 11- 26","26.54","20.25","27.00","20.05","209.64K","30.44%"
"2021- 11- 24","20.35","20.70","21.60","20.15","83.06K","-1.05%"
"2021- 11- 23","20.56","21.00","21.60","20.50","88.43K","-2.79%"
"2021- 11- 22","21.15","20.70","21.26","20.15","75.27K","1.70%"
"2021- 11- 19","20.80","20.50","21.10","20.20","71.62K","1.46%"
"2021- 11- 18","20.50","20.30","20.75","20.00","54.22K","25.46%"
"2021- 11- 17","16.34","16.34","16.34","16.34","","-2.73%"
"2021- 11- 16","16.80","17.00","17.38","16.15","55.99K","-1.19%"
"2021- 11- 15","17.00","17.40","17.88","16.93","55.47K","-2.39%"
"2021- 11- 12","17.42","18.65","18.70","17.40","61.22K","-7.15%"
"2021- 11- 11","18.76","19.65","19.70","18.35","61.53K","-3.93%"
"2021- 11- 10","19.53","18.95","20.30","18.45","111.73K","3.32%"
"2021- 11- 09","18.90","18.40","19.60","18.40","91.12K","2.19%"
"2021- 11- 08","18.49","18.45","18.95","17.95","72.75K","0.30%"
"2021- 11- 05","18.44","17.35","18.55","17.00","98.15K","5.95%"
"2021- 11- 04","17.40","17.22","17.80","16.83","71.71K","1.73%"
"2021- 11- 03","17.11","17.90","18.15","17.00","61.91K","-4.16%"
"2021- 11- 02","17.85","18.45","18.66","17.81","44.99K","-2.99%"
"2021- 11- 01","18.40","18.75","19.26","18.35","49.12K","-2.02%"
"2021- 10- 29","18.78","18.95","19.55","18.65","60.18K","0.69%"
"2021- 10- 28","18.65","19.30","19.35","18.60","52.07K","-3.61%"
"2021- 10- 27","19.35","18.95","19.50","18.40","77.33K","2.25%"
"2021- 10- 26","18.92","18.60","19.40","18.25","60.97K","2.02%"
"2021- 10- 25","18.55","19.25","19.45","18.50","48.51K","-2.89%"
"2021- 10- 22","19.10","18.95","19.60","18.55","67.02K","2.16%"
"2021- 10- 21","18.70","19.35","19.70","18.65","55.51K","21.81%"
"2021- 10- 20","15.35","16.00","16.15","15.75","0.81K","-3.85%"
"2021- 10- 19","15.96","16.80","16.90","15.90","42.92K","-3.93%"
"2021- 10- 18","16.62","17.05","17.81","16.55","54.05K","-3.23%"
"2021- 10- 15","17.17","17.66","17.77","16.75","48.80K","-2.44%"
"2021- 10- 14","17.60","17.60","17.60","17.60","","-8.09%"
"2021- 10- 13","19.15","20.10","20.20","19.10","66.69K","-2.87%"
"2021- 10- 12","19.72","20.20","20.80","19.43","63.01K","-2.15%"
"2021- 10- 11","20.15","19.90","20.60","19.00","65.38K","2.20%"
"2021- 10- 08","19.72","20.15","20.37","19.38","68.07K","-1.91%"
"2021- 10- 07","20.10","21.30","21.31","20.00","64.99K","-5.26%"
"2021- 10- 06","21.22","21.60","23.55","21.15","109.56K","-2.47%"
"2021- 10- 05","21.75","22.75","23.55","21.10","84.14K","-4.09%"
"2021- 10- 04","22.68","21.65","23.61","21.25","108.05K","3.12%"
"2021- 10- 01","21.99","23.00","24.05","21.30","111.76K","-3.82%"
"2021- 09- 30","22.87","22.70","23.45","21.63","108.20K","-0.54%"
"2021- 09- 29","22.99","22.80","23.16","21.70","100.08K","2.10%"
"2021- 09- 28","22.52","20.35","23.15","20.00","193.66K","11.98%"
"2021- 09- 27","20.11","19.75","20.40","19.30","66.31K","1.46%"
"2021- 09- 24","19.82","20.60","21.36","19.75","81.93K","-3.79%"
"2021- 09- 23","20.60","21.96","22.05","20.45","100.65K","-6.79%"
"2021- 09- 22","22.10","23.90","24.48","21.64","116.24K","-5.68%"
"2021- 09- 21","23.43","24.70","25.03","23.10","141.55K","-4.22%"
"2021- 09- 20","24.46","24.46","24.46","24.46","","11.51%"
"2021- 09- 17","21.94","20.69","22.35","20.39","103.02K","6.72%"
"2021- 09- 16","20.56","20.80","21.41","20.34","68.49K","3.87%"
"2021- 09- 15","19.79","19.50","19.83","18.95","1.05K","0.38%"
"2021- 09- 14","19.72","19.30","20.40","18.65","62.00K","2.16%"
"2021- 09- 13","19.30","20.40","20.80","19.05","77.78K","-6.43%"
"2021- 09- 10","20.62","19.50","20.71","18.10","92.67K","6.47%"
"2021- 09- 09","19.37","19.10","20.10","18.33","85.18K","3.23%"
"2021- 09- 08","18.77","18.90","20.15","18.70","80.28K","-0.35%"
"2021- 09- 07","18.83","18.30","19.30","17.90","68.70K","2.61%"
"2021- 09- 03","18.35","18.05","18.65","17.85","63.46K","2.17%"
"2021- 09- 02","17.96","18.10","18.45","17.75","49.58K","-0.65%"
"2021- 09- 01","18.08","18.50","18.76","17.90","55.00K","-2.90%"
"2021- 08- 31","18.62","18.70","19.10","18.43","48.40K","-0.67%"
"2021- 08- 30","18.75","19.10","19.20","18.65","49.95K","-1.09%"
"2021- 08- 27","18.95","20.15","20.40","18.80","65.21K","-5.81%"
"2021- 08- 26","20.12","19.30","20.45","19.25","92.26K","4.63%"
"2021- 08- 25","19.23","19.65","19.90","19.15","41.15K","-2.52%"
"2021- 08- 24","19.73","19.70","19.90","19.50","43.65K","-0.59%"
"2021- 08- 23","19.85","20.60","20.60","19.45","69.77K","-3.32%"
"2021- 08- 20","20.53","22.20","23.10","20.35","102.61K","-8.14%"
"2021- 08- 19","22.35","21.65","23.20","21.30","172.21K","20.27%"
"2021- 08- 18","18.58","18.00","18.40","17.35","0.64K","5.70%"
"2021- 08- 17","17.58","16.65","19.35","16.50","65.48K","6.51%"
"2021- 08- 16","16.50","16.65","17.95","16.45","47.47K","-0.76%"
"2021- 08- 13","16.63","16.88","17.05","16.50","40.42K","-2.19%"
"2021- 08- 12","17.00","17.65","17.80","16.78","44.04K","-2.53%"
"2021- 08- 11","17.44","18.05","18.30","17.35","53.59K","-2.97%"
"2021- 08- 10","17.98","18.40","18.60","17.80","46.72K","-2.42%"
"2021- 08- 09","18.42","18.80","19.35","18.25","51.90K","-1.49%"
"2021- 08- 06","18.70","19.40","19.50","18.65","51.94K","-3.16%"
"2021- 08- 05","19.31","19.90","19.95","19.25","35.05K","-2.70%"
"2021- 08- 04","19.85","20.00","20.46","19.60","44.34K","0.00%"
"2021- 08- 03","19.85","21.10","21.45","19.80","75.34K","-6.13%"
"2021- 08- 02","21.15","20.45","21.30","19.55","68.49K","4.32%"
"2021- 07- 30","20.27","20.10","21.12","19.78","66.01K","2.87%"
"2021- 07- 29","19.71","20.40","20.70","19.55","49.70K","-1.99%"
"2021- 07- 28","20.11","21.08","21.25","19.78","72.66K","-2.92%"
"2021- 07- 27","20.71","20.15","21.90","20.05","97.23K","2.80%"
"2021- 07- 26","20.15","20.40","21.45","20.00","53.17K","-1.07%"
"2021- 07- 23","20.37","20.20","20.50","19.95","56.39K","-0.97%"
"2021- 07- 22","20.57","20.10","20.85","19.90","71.29K","8.82%"
"2021- 07- 21","18.90","19.95","20.00","18.50","1.48K","-5.29%"
"2021- 07- 20","19.96","21.95","22.85","19.75","67.14K","-12.23%"
"2021- 07- 19","22.74","18.55","24.76","18.35","127.90K","22.10%"
"2021- 07- 16","18.62","17.65","18.76","16.80","69.10K","6.36%"
"2021- 07- 15","17.51","17.16","18.25","17.15","78.84K","2.72%"
"2021- 07- 14","17.05","17.75","18.05","16.91","67.78K","-3.87%"
"2021- 07- 13","17.73","17.30","17.90","16.95","63.28K","2.09%"
"2021- 07- 12","17.37","17.85","18.40","17.25","50.29K","-2.39%"
"2021- 07- 09","17.80","19.75","20.10","17.70","89.04K","-8.95%"
"2021- 07- 08","19.55","17.95","20.50","17.90","137.35K","8.29%"
"2021- 07- 07","18.05","18.16","18.80","17.70","60.06K","0.28%"
"2021- 07- 06","18.00","17.45","18.70","17.19","80.50K","3.02%"
"2021- 07- 02","17.47","17.55","17.66","16.85","69.04K","0.00%"
"2021- 07- 01","17.47","17.85","18.00","17.44","46.29K","-2.40%"
"2021- 06- 30","17.90","18.05","18.41","17.75","57.48K","-1.24%"
"2021- 06- 29","18.13","18.13","18.13","18.13","","2.29%"
"2021- 06- 28","17.72","17.70","18.05","17.50","47.23K","0.11%"
"2021- 06- 25","17.70","18.15","18.30","17.65","39.21K","-2.56%"
"2021- 06- 24","18.17","18.37","18.40","17.90","44.08K","-1.49%"
"2021- 06- 23","18.44","18.80","18.95","18.25","51.15K","-2.05%"
"2021- 06- 22","18.83","20.10","20.35","18.70","79.06K","-5.47%"
"2021- 06- 21","19.92","21.45","22.25","19.60","93.04K","-6.67%"
"2021- 06- 18","21.34","19.50","21.65","19.25","138.39K","9.35%"
"2021- 06- 17","19.51","19.80","20.55","18.84","76.91K","19.14%"
"2021- 06- 16","16.38","17.30","17.44","16.90","1.83K","-4.22%"
"2021- 06- 15","17.10","16.65","17.43","16.20","53.71K","3.95%"
"2021- 06- 14","16.45","16.65","17.08","16.05","48.57K","-0.60%"
"2021- 06- 11","16.55","17.03","17.05","16.07","51.23K","-2.09%"
"2021- 06- 10","16.90","18.35","18.65","16.85","63.75K","-8.03%"
"2021- 06- 09","18.38","18.00","18.50","17.62","49.71K","2.67%"
"2021- 06- 08","17.90","17.75","18.46","17.50","47.97K","1.50%"
"2021- 06- 07","17.64","18.29","18.55","17.60","36.03K","-2.70%"
"2021- 06- 04","18.12","19.35","19.71","17.95","65.10K","-6.02%"
"2021- 06- 03","19.29","19.00","20.00","18.92","60.78K","1.91%"
"2021- 06- 02","18.92","19.40","19.61","18.65","49.06K","-3.22%"
"2021- 06- 01","19.56","18.95","19.65","18.45","64.37K","2.20%"
"2021- 05- 28","19.13","18.60","19.20","18.45","59.30K","3.06%"
"2021- 05- 27","18.57","19.60","20.10","18.50","61.75K","-5.38%"
"2021- 05- 26","19.62","20.65","20.65","19.58","54.56K","-5.21%"
"2021- 05- 25","20.70","20.85","21.15","20.50","51.63K","-0.27%"
"2021- 05- 24","20.76","22.05","22.25","20.50","50.72K","-4.98%"
"2021- 05- 21","21.85","22.20","22.20","21.40","54.67K","-1.17%"
"2021- 05- 20","22.10","23.65","24.00","21.85","83.91K","-12.32%"
"2021- 05- 19","25.21","21.60","25.35","21.60","2.69K","19.23%"
"2021- 05- 18","21.14","19.70","21.90","18.79","61.76K","6.22%"
"2021- 05- 17","19.91","19.25","21.35","18.95","74.62K","4.05%"
"2021- 05- 14","19.13","22.75","22.90","18.89","88.73K","-15.70%"
"2021- 05- 13","22.69","26.25","27.03","22.12","115.39K","-12.63%"
"2021- 05- 12","25.97","21.70","27.15","21.20","176.40K","22.29%"
"2021- 05- 11","21.24","19.78","22.10","19.50","167.23K","9.02%"
"2021- 05- 10","19.48","18.35","19.93","18.00","92.91K","6.51%"
"2021- 05- 07","18.29","19.80","19.95","18.20","69.51K","-7.10%"
"2021- 05- 06","19.69","20.10","21.10","19.56","74.92K","-1.45%"
"2021- 05- 05","19.98","20.75","20.85","19.50","72.91K","-2.78%"
"2021- 05- 04","20.55","19.75","22.00","19.60","119.68K","4.14%"
"2021- 05- 03","19.73","20.45","20.55","19.65","58.64K","-3.45%"
"2021- 04- 30","20.44","19.65","20.70","19.65","79.80K","4.44%"
"2021- 04- 29","19.57","19.65","20.40","19.20","68.95K","-0.48%"
"2021- 04- 28","19.66","19.83","20.00","19.50","51.87K","-0.23%"
"2021- 04- 27","19.71","20.25","20.45","19.65","60.41K","-2.45%"
"2021- 04- 26","20.21","20.40","20.55","20.10","43.37K","-1.11%"
"2021- 04- 23","20.43","21.05","21.15","19.90","76.64K","-3.47%"
"2021- 04- 22","21.17","20.20","21.65","19.85","122.08K","9.78%"
"2021- 04- 21","19.28","18.90","19.20","18.00","1.34K","3.36%"
"2021- 04- 20","18.65","17.70","19.30","17.41","72.24K","5.64%"
"2021- 04- 19","17.66","17.20","18.51","17.10","78.82K","3.85%"
"2021- 04- 16","17.00","17.15","17.40","16.85","52.45K","-0.88%"
"2021- 04- 15","17.15","17.95","18.00","17.07","51.42K","-5.23%"
"2021- 04- 14","18.10","17.75","18.30","17.45","80.26K","2.38%"
"2021- 04- 13","17.68","18.05","18.48","17.55","68.55K","-1.81%"
"2021- 04- 12","18.00","18.35","18.85","17.95","62.69K","-0.81%"
"2021- 04- 09","18.15","18.40","18.83","18.00","48.83K","-1.83%"
"2021- 04- 08","18.49","18.90","18.91","18.25","69.78K","-2.62%"
"2021- 04- 07","18.99","19.65","19.70","18.85","53.51K","-2.94%"
"2021- 04- 06","19.56","19.48","19.85","19.15","56.47K","0.10%"
"2021- 04- 05","19.54","19.90","19.90","19.30","50.46K","-2.69%"
"2021- 04- 01","20.08","20.70","20.80","19.80","66.85K","-3.14%"
"2021- 03- 31","20.73","21.10","21.35","20.37","73.33K","-1.42%"
"2021- 03- 30","21.03","21.90","22.35","20.97","59.03K","-4.41%"
"2021- 03- 29","22.00","21.55","22.70","21.45","92.90K","2.89%"
"2021- 03- 26","21.39","22.30","22.90","21.10","114.32K","-4.12%"
"2021- 03- 25","22.31","22.90","24.50","22.15","118.60K","-2.92%"
"2021- 03- 24","22.98","22.60","23.10","21.85","79.26K","0.63%"
"2021- 03- 23","22.83","22.83","22.83","22.83","","5.07%"
"2021- 03- 22","21.73","23.60","23.85","21.55","64.86K","-6.79%"
"2021- 03- 19","23.32","24.15","24.81","23.20","78.52K","-4.05%"
"2021- 03- 18","24.30","23.15","24.55","22.75","101.04K","16.83%"
"2021- 03- 17","20.80","19.80","20.70","19.80","1.84K","4.42%"
"2021- 03- 16","19.92","20.42","20.60","19.55","64.30K","-0.90%"
"2021- 03- 15","20.10","22.05","22.24","20.05","62.75K","-8.54%"
"2021- 03- 12","21.98","23.00","23.81","21.93","68.90K","-3.98%"
"2021- 03- 11","22.89","23.42","23.65","22.65","57.70K","-2.62%"
"2021- 03- 10","23.50","23.95","24.25","23.05","84.33K","-1.95%"
"2021- 03- 09","23.97","25.40","25.55","23.60","73.76K","-5.50%"
"2021- 03- 08","25.37","24.90","26.65","24.35","90.59K","1.26%"
"2021- 03- 05","25.05","27.30","28.55","24.90","114.36K","-8.98%"
"2021- 03- 04","27.52","26.20","29.25","25.19","139.98K","5.33%"
"2021- 03- 03","26.13","24.75","26.40","23.65","107.11K","5.50%"
"2021- 03- 02","24.76","24.50","25.15","24.11","73.84K","0.61%"
"2021- 03- 01","24.62","26.75","27.00","24.20","83.54K","-7.96%"
"2021- 02- 26","26.74","28.30","29.35","26.13","154.23K","-5.21%"
"2021- 02- 25","28.22","24.00","29.00","23.78","180.92K","18.75%"
"2021- 02- 24","23.76","25.00","26.00","23.70","81.36K","-3.99%"
"2021- 02- 23","24.75","25.55","27.55","24.70","118.65K","-4.46%"
"2021- 02- 22","25.90","24.80","26.33","24.60","83.59K","4.45%"
"2021- 02- 19","24.80","25.85","26.55","24.54","89.17K","-3.89%"
"2021- 02- 18","25.80","25.75","26.75","25.50","78.54K","13.12%"
"2021- 02- 17","22.81","21.50","22.10","20.80","2.56K","7.38%"
"2021- 02- 16","21.24","21.40","22.50","21.13","79.80K","-0.55%"
"2021- 02- 12","21.36","23.00","23.75","21.30","58.22K","-5.95%"
"2021- 02- 11","22.71","23.75","24.35","22.65","63.19K","-4.34%"
"2021- 02- 10","23.74","23.80","25.15","23.40","76.04K","0.17%"
"2021- 02- 09","23.70","23.85","24.50","23.45","49.49K","-0.57%"
"2021- 02- 08","23.84","24.05","24.45","23.74","49.83K","-1.08%"
"2021- 02- 05","24.10","24.35","24.90","24.05","54.57K","-0.53%"
"2021- 02- 04","24.23","25.53","26.40","24.10","","-6.02%"
"2021- 02- 03","25.78","27.45","27.54","25.25","71.87K","-6.52%"
"2021- 02- 02","27.58","30.60","30.80","27.15","94.85K","-9.07%"
"2021- 02- 01","30.33","33.05","34.55","30.07","98.52K","-6.35%"
"2021- 01- 29","32.39","30.40","34.10","29.60","167.92K","6.55%"
"2021- 01- 28","30.39","32.70","34.35","28.85","176.77K","-3.61%"
"2021- 01- 27","31.53","25.35","36.15","25.25","250.84K","24.10%"
"2021- 01- 26","25.41","25.90","26.47","24.95","77.44K","-2.10%"
"2021- 01- 25","25.95","25.00","27.10","24.35","106.05K","4.34%"
"2021- 01- 22","24.88","24.60","25.88","24.60","49.50K","1.43%"
"2021- 01- 21","24.52","24.81","25.20","24.50","","8.57%"
"2021- 01- 20","22.59","22.90","23.00","22.20","0.91K","-2.73%"
"2021- 01- 19","23.23","24.30","24.55","22.55","67.42K","-2.31%"
"2021- 01- 15","23.77","23.10","25.20","23.00","80.16K","2.59%"
"2021- 01- 14","23.17","22.75","23.30","22.27","","2.21%"
"2021- 01- 13","22.67","23.50","23.96","22.50","51.57K","-2.79%"
"2021- 01- 12","23.33","24.30","24.80","23.30","59.03K","-4.70%"
"2021- 01- 11","24.48","22.80","24.81","22.80","74.00K","7.46%"
"2021- 01- 08","22.77","23.20","23.77","22.55","72.11K","-1.94%"
"2021- 01- 07","23.23","24.60","24.63","22.95","","-7.56%"
"2021- 01- 06","25.13","25.50","26.45","23.20","125.81K","-0.79%"
"2021- 01- 05","25.33","26.50","27.45","24.95","","-3.62%"
"2021- 01- 04","26.27","23.40","27.35","23.15","114.92K","10.98%"
"2020- 12- 31","23.67","23.80","24.13","23.18","33.63K","0.00%"
"2020- 12- 30","23.67","24.90","24.90","23.55","38.61K","-3.86%"
"2020- 12- 29","24.63","23.65","25.20","23.30","46.85K","4.01%"
"2020- 12- 28","23.67","23.90","24.25","23.28","31.10K","-0.63%"
"2020- 12- 24","23.83","24.60","24.67","23.80","20.75K","-3.25%"
"2020- 12- 23","24.63","25.80","26.50","24.10","48.02K","-4.46%"
"2020- 12- 22","25.77","26.25","27.10","25.60","50.93K","-2.09%"
"2020- 12- 21","26.33","24.20","27.85","23.95","107.67K","8.89%"
"2020- 12- 18","24.17","23.86","25.00","23.80","55.63K","1.47%"
"2020- 12- 17","23.83","24.25","24.30","23.55","39.61K","2.03%"
"2020- 12- 16","23.35","23.05","23.10","22.15","1.04K","2.08%"
"2020- 12- 15","22.88","24.25","24.60","22.82","45.71K","-5.77%"
"2020- 12- 14","24.27","23.15","24.40","22.30","49.13K","2.75%"
"2020- 12- 11","23.63","22.40","25.00","22.35","61.40K","4.88%"
"2020- 12- 10","22.52","22.45","23.25","21.81","56.15K","0.00%"
"2020- 12- 09","22.52","21.40","22.78","20.88","75.87K","5.38%"
"2020- 12- 08","21.38","22.80","22.96","21.35","40.70K","-4.89%"
"2020- 12- 07","22.48","22.65","23.15","22.35","32.22K","0.00%"
"2020- 12- 04","22.48","23.00","23.01","22.15","40.23K","-2.18%"
"2020- 12- 03","22.98","22.80","23.31","22.30","37.11K","1.32%"
"2020- 12- 02","22.67","22.65","23.05","22.20","41.08K","-0.66%"
"2020- 12- 01","22.83","22.50","22.95","21.85","60.24K","2.01%"
"2020- 11- 30","22.38","22.50","23.80","22.35","49.14K","-1.97%"
"2020- 11- 27","22.83","22.70","23.06","22.25","27.59K","0.88%"
"2020- 11- 25","22.63","23.60","23.95","22.60","39.21K","-4.13%"
"2020- 11- 24","23.60","24.10","24.10","23.45","40.75K","-2.07%"
"2020- 11- 23","24.10","24.75","24.75","23.70","37.12K","-1.13%"
"2020- 11- 20","24.38","24.90","25.15","23.95","40.49K","-0.41%"
"2020- 11- 19","24.48","24.95","25.20","24.09","45.47K","9.21%"
"2020- 11- 18","22.41","23.10","23.60","21.60","2.31K","-2.46%"
"2020- 11- 17","22.98","22.85","24.21","22.75","44.27K","0.22%"
"2020- 11- 16","22.92","23.35","24.11","22.69","44.14K","-1.71%"
"2020- 11- 13","23.33","25.90","26.50","23.25","49.98K","-9.86%"
"2020- 11- 12","25.88","24.10","26.90","23.80","67.86K","8.60%"
"2020- 11- 11","23.83","24.70","24.96","23.18","49.11K","-3.44%"
"2020- 11- 10","24.67","25.20","26.15","24.07","76.30K","-3.52%"
"2020- 11- 09","25.58","25.40","25.63","22.45","100.32K","0.39%"
"2020- 11- 06","25.48","27.70","28.90","25.20","76.25K","-8.28%"
"2020- 11- 05","27.77","28.60","29.00","27.14","54.07K","-2.11%"
"2020- 11- 04","28.38","31.20","33.10","28.21","114.81K","-9.71%"
"2020- 11- 03","31.42","33.15","33.20","30.99","58.47K","-5.84%"
"2020- 11- 02","33.38","34.50","35.25","32.55","60.15K","-2.13%"
"2020- 10- 30","34.10","34.45","36.50","33.33","78.92K","2.94%"
"2020- 10- 29","33.13","35.70","36.15","32.16","83.90K","-7.99%"
"2020- 10- 28","36.00","31.80","36.20","31.75","130.15K","14.92%"
"2020- 10- 27","31.33","31.45","32.05","30.65","67.54K","0.00%"
"2020- 10- 26","31.33","31.33","31.33","31.33","","8.86%"
"2020- 10- 23","28.77","28.80","29.32","28.44","35.53K","-0.17%"
"2020- 10- 22","28.83","29.30","29.85","28.35","38.65K","-0.84%"
"2020- 10- 21","29.07","29.20","30.30","28.60","0.88K","-0.70%"
"2020- 10- 20","29.27","28.85","29.80","28.15","39.68K","0.34%"
"2020- 10- 19","29.17","27.75","29.35","27.13","35.03K","4.66%"
"2020- 10- 16","27.88","27.59","28.00","27.07","32.35K","1.09%"
"2020- 10- 15","27.58","27.20","29.53","27.09","47.47K","1.85%"
"2020- 10- 14","27.08","26.90","27.68","26.30","46.71K","1.12%"
"2020- 10- 13","26.77","26.15","27.71","26.15","38.44K","1.71%"
"2020- 10- 12","26.33","26.85","27.25","26.15","35.69K","-2.05%"
"2020- 10- 09","26.88","28.05","28.05","26.61","41.53K","-4.44%"
"2020- 10- 08","28.13","30.00","30.15","27.95","35.33K","-6.33%"
"2020- 10- 07","30.02","31.55","31.62","29.68","32.54K","-3.84%"
"2020- 10- 06","31.23","30.85","31.70","29.80","48.14K","1.30%"
"2020- 10- 05","30.83","31.65","32.04","30.60","30.48K","-3.90%"
"2020- 10- 02","32.08","30.60","34.30","30.53","55.15K","4.56%"
"2020- 10- 01","30.67","30.40","31.00","29.58","43.15K","0.99%"
"2020- 09- 30","30.38","30.00","31.10","29.45","42.21K","2.02%"
"2020- 09- 29","29.77","30.95","31.35","29.70","41.96K","-3.41%"
"2020- 09- 28","30.83","31.16","31.40","30.70","28.46K","-1.28%"
"2020- 09- 25","31.23","32.25","32.66","31.00","38.62K","-3.10%"
"2020- 09- 24","32.22","32.55","33.28","31.63","54.15K","-0.77%"
"2020- 09- 23","32.47","31.35","33.06","30.74","53.58K","3.51%"
"2020- 09- 22","31.38","31.25","32.15","30.90","43.85K","0.48%"
"2020- 09- 21","31.23","31.23","31.23","31.23","","3.82%"
"2020- 09- 18","30.08","29.95","30.85","29.18","59.29K","0.84%"
"2020- 09- 17","29.83","30.40","32.01","29.75","63.71K","14.18%"
"2020- 09- 16","26.12","25.50","25.80","25.10","0.74K","2.94%"
"2020- 09- 15","25.38","25.80","26.15","24.88","29.48K","-1.36%"
"2020- 09- 14","25.73","26.32","26.35","24.95","45.01K","-2.28%"
"2020- 09- 11","26.33","28.75","29.10","26.25","66.11K","-8.51%"
"2020- 09- 10","28.77","28.50","29.62","27.55","74.87K","1.41%"
"2020- 09- 09","28.38","28.38","28.38","28.38","","-6.12%"
"2020- 09- 08","30.23","29.95","34.10","29.10","107.96K","1.94%"
"2020- 09- 04","29.65","34.55","37.35","29.05","145.36K","-12.47%"
"2020- 09- 03","33.88","28.95","35.50","27.83","154.39K","17.32%"
"2020- 09- 02","28.88","28.40","29.10","27.84","74.48K","1.94%"
"2020- 09- 01","28.33","28.05","28.78","27.25","60.53K","1.61%"
"2020- 08- 31","27.88","26.90","28.30","26.40","71.33K","3.43%"
"2020- 08- 28","26.95","27.05","28.65","26.25","81.17K","-0.28%"
"2020- 08- 27","27.02","26.20","29.40","25.51","114.77K","3.64%"
"2020- 08- 26","26.08","25.50","26.38","24.70","48.77K","2.36%"
"2020- 08- 25","25.48","25.90","26.71","25.35","49.64K","-1.36%"
"2020- 08- 24","25.83","25.78","26.15","25.05","44.37K","-0.39%"
"2020- 08- 21","25.92","25.90","26.95","25.60","46.61K","0.19%"
"2020- 08- 20","25.88","26.35","27.41","25.75","56.47K","19.18%"
"2020- 08- 19","21.71","21.95","21.95","21.60","0.73K","-0.30%"
"2020- 08- 18","21.77","21.81","22.56","21.40","40.85K","0.00%"
"2020- 08- 17","21.77","23.15","23.20","21.77","36.27K","-6.44%"
"2020- 08- 14","23.27","23.20","24.30","22.95","39.20K","0.22%"
"2020- 08- 13","23.23","23.60","23.65","22.60","45.07K","-0.21%"
"2020- 08- 12","23.27","24.64","25.03","23.03","49.60K","-6.62%"
"2020- 08- 11","24.92","23.81","25.40","22.65","68.35K","4.84%"
"2020- 08- 10","23.77","24.60","24.80","23.55","43.36K","-3.45%"
"2020- 08- 07","24.63","24.81","25.66","24.30","49.14K","-1.01%"
"2020- 08- 06","24.88","25.25","25.85","24.80","33.23K","-1.78%"
"2020- 08- 05","25.33","25.85","26.10","25.25","37.89K","-2.13%"
"2020- 08- 04","25.88","26.85","26.90","25.80","37.41K","-3.36%"
"2020- 08- 03","26.77","26.95","27.30","26.44","43.96K","-0.19%"
"2020- 07- 31","26.83","26.70","28.26","26.55","60.02K","-1.29%"
"2020- 07- 30","27.17","26.90","29.71","26.66","74.48K","1.49%"
"2020- 07- 29","26.77","27.50","27.90","26.60","37.66K","-2.72%"
"2020- 07- 28","27.52","27.50","28.06","26.57","52.21K","0.00%"
"2020- 07- 27","27.52","28.80","29.00","27.47","39.74K","-4.18%"
"2020- 07- 24","28.73","28.55","29.90","28.25","56.89K","-0.17%"
"2020- 07- 23","28.77","27.39","29.11","26.79","61.85K","13.06%"
"2020- 07- 22","25.45","24.85","25.90","24.35","0.72K","2.72%"
"2020- 07- 21","24.77","24.70","25.58","23.83","41.66K","0.20%"
"2020- 07- 20","24.73","26.50","27.10","24.45","40.32K","-6.43%"
"2020- 07- 17","26.42","28.15","28.20","26.10","40.76K","-6.04%"
"2020- 07- 16","28.13","28.34","29.70","27.50","43.79K","-0.71%"
"2020- 07- 15","28.33","29.45","29.91","28.27","52.12K","-4.39%"
